lang,QID,url,lang_href,policy_name_en,title,timestamp,order_within_wiki,order_across_wikis
sah,Q6618850,https://sah.wikipedia.org/wiki/%D0%91%D0%B8%D0%BA%D0%B8%D0%BF%D0%B8%D1%8D%D0%B4%D1%8C%D0%B8%D0%B9%D1%8D:%D0%9E%D0%B9%D1%83%D1%83%D0%BD%D1%83_%D1%82%D1%83%D2%BB%D0%B0%D0%BD%D1%8B%D1%8B_%D1%81%D0%B8%D1%8D%D1%80%D1%8D,sah,Wikimedia:Image use policy,Бикипиэдьийэ:Ойууну_туһаныы_сиэрэ,2010-09-02T07:31:25Z,9,58
mk,Q6618850,https://mk.wikipedia.org/wiki/%D0%92%D0%B8%D0%BA%D0%B8%D0%BF%D0%B5%D0%B4%D0%B8%D1%98%D0%B0:%D0%9F%D1%80%D0%B0%D0%B2%D0%B8%D0%BB%D0%B0_%D0%B7%D0%B0_%D1%83%D0%BF%D0%BE%D1%82%D1%80%D0%B5%D0%B1%D0%B0_%D0%BD%D0%B0_%D1%81%D0%BB%D0%B8%D0%BA%D0%B8,mk,Wikimedia:Image use policy,Википедија:Правила_за_употреба_на_слики,2011-01-31T10:33:23Z,27,59
az,Q6618850,https://az.wikipedia.org/wiki/Vikipediya:%C5%9E%C9%99klin_istifad%C9%99_qaydas%C4%B1,az,Wikimedia:Image use policy,Vikipediya:Şəklin_istifadə_qaydası,2011-02-05T18:00:41Z,22,60
si,Q6618850,https://si.wikipedia.org/wiki/%E0%B7%80%E0%B7%92%E0%B6%9A%E0%B7%92%E0%B6%B4%E0%B7%93%E0%B6%A9%E0%B7%92%E0%B6%BA%E0%B7%8F:%E0%B6%A1%E0%B7%8F%E0%B6%BA%E0%B7%8F%E0%B6%BB%E0%B7%96_%E0%B6%B7%E0%B7%8F%E0%B7%80%E0%B7%92%E0%B6%AD_%E0%B6%B4%E0%B7%8A%E2%80%8D%E0%B6%BB%E0%B6%AD%E0%B7%92%E0%B6%B4%E0%B6%AD%E0%B7%8A%E0%B6%AD%E0%B7%92,si,Wikimedia:Image use policy,විකිපීඩියා:ඡායාරූ_භාවිත_ප්‍රතිපත්ති,2011-08-25T09:03:08Z,31,61
ba,Q6618850,https://ba.wikipedia.org/wiki/%D0%92%D0%B8%D0%BA%D0%B8%D0%BF%D0%B5%D0%B4%D0%B8%D1%8F:%D2%BA%D2%AF%D1%80%D3%99%D1%82%D1%82%D3%99%D1%80,ba,Wikimedia:Image use policy,Википедия:Һүрәттәр,2012-09-22T17:37:25Z,3,62
ur,Q6618850,https://ur.wikipedia.org/wiki/%D9%88%DB%8C%DA%A9%DB%8C%D9%BE%DB%8C%DA%88%DB%8C%D8%A7:%D8%AD%DA%A9%D9%85%D8%AA_%D8%B9%D9%85%D9%84%DB%8C_%D8%A8%D8%B1%D8%A7%D8%A6%DB%92_%D8%AA%D8%B5%D8%A7%D9%88%DB%8C%D8%B1,ur,Wikimedia:Image use policy,ویکیپیڈیا:حکمت_عملی_برائے_تصاویر,2013-03-20T11:31:57Z,22,63
bar,Q6618850,https://bar.wikipedia.org/wiki/Wikipedia:Buidrecht,bar,Wikimedia:Image use policy,Wikipedia:Buidrecht,2013-05-11T06:53:13Z,7,64
so,Q6618850,https://so.wikipedia.org/wiki/Wikipedia:Xeerka_adeegsiga_sawirada,so,Wikimedia:Image use policy,Wikipedia:Xeerka_adeegsiga_sawirada,2013-07-11T12:55:43Z,4,65
tg,Q6618850,https://tg.wikipedia.org/wiki/%D0%92%D0%B8%D0%BA%D0%B8%D0%BF%D0%B5%D0%B4%D0%B8%D0%B0:%D0%94%D0%B0%D1%81%D1%82%D1%83%D1%80_%D0%BE%D0%B8%D0%B4%D0%B8_%D0%B8%D1%81%D1%82%D0%B8%D1%84%D0%BE%D0%B4%D0%B0%D0%B1%D0%B0%D1%80%D0%B8%D0%B8_%D0%B0%D0%BA%D1%81%D2%B3%D0%BE,tg,Wikimedia:Image use policy,Википедиа:Дастур_оиди_истифодабарии_аксҳо,2014-01-17T10:08:04Z,10,66
eml,Q6618850,https://eml.wikipedia.org/wiki/Wikipedia:Copyright_fig%C3%B9ri,egl,Wikimedia:Image use policy,Wikipedia:Copyright_figùri,2014-07-21T21:28:46Z,3,67
ko,Q6618850,https://ko.wikipedia.org/wiki/%EC%9C%84%ED%82%A4%EB%B0%B1%EA%B3%BC:%EA%B7%B8%EB%A6%BC_%EC%82%AC%EC%9A%A9_%EC%A0%95%EC%B1%85,ko,Wikimedia:Image use policy,위키백과:그림_사용_정책,2015-08-10T12:12:09Z,64,68
my,Q6618850,https://my.wikipedia.org/wiki/%E1%80%9D%E1%80%AE%E1%80%80%E1%80%AE%E1%80%95%E1%80%AE%E1%80%B8%E1%80%92%E1%80%AE%E1%80%B8%E1%80%9A%E1%80%AC%E1%80%B8:%E1%80%95%E1%80%AF%E1%80%B6%E1%80%A1%E1%80%9E%E1%80%AF%E1%80%B6%E1%80%B8%E1%80%95%E1%80%BC%E1%80%AF%E1%80%81%E1%80%BC%E1%80%84%E1%80%BA%E1%80%B8_%E1%80%99%E1%80%B0%E1%80%9D%E1%80%AB%E1%80%92,my,Wikimedia:Image use policy,ဝီကီပီးဒီးယား:ပုံအသုံးပြုခြင်း_မူဝါဒ,2016-02-29T05:43:21Z,8,69
kn,Q6618850,https://kn.wikipedia.org/wiki/%E0%B2%B5%E0%B2%BF%E0%B2%95%E0%B2%BF%E0%B2%AA%E0%B3%80%E0%B2%A1%E0%B2%BF%E0%B2%AF:%E0%B2%9A%E0%B2%BF%E0%B2%A4%E0%B3%8D%E0%B2%B0_%E0%B2%AC%E0%B2%B3%E0%B2%95%E0%B3%86%E0%B2%AF_%E0%B2%95%E0%B2%BE%E0%B2%B0%E0%B3%8D%E0%B2%AF%E0%B2%A8%E0%B3%80%E0%B2%A4%E0%B2%BF,kn,Wikimedia:Image use policy,ವಿಕಿಪೀಡಿಯ:ಚಿತ್ರ_ಬಳಕೆಯ_ಕಾರ್ಯನೀತಿ,2016-09-10T16:31:48Z,9,70
ne,Q6618850,https://ne.wikipedia.org/wiki/%E0%A4%B5%E0%A4%BF%E0%A4%95%E0%A4%BF%E0%A4%AA%E0%A4%BF%E0%A4%A1%E0%A4%BF%E0%A4%AF%E0%A4%BE:%E0%A4%9A%E0%A4%BF%E0%A4%A4%E0%A5%8D%E0%A4%B0_%E0%A4%AA%E0%A5%8D%E0%A4%B0%E0%A4%AF%E0%A5%8B%E0%A4%97_%E0%A4%A8%E0%A5%80%E0%A4%A4%E0%A4%BF,ne,Wikimedia:Image use policy,विकिपिडिया:चित्र_प्रयोग_नीति,2017-02-07T17:17:23Z,19,71
ka,Q6618850,https://ka.wikipedia.org/wiki/%E1%83%95%E1%83%98%E1%83%99%E1%83%98%E1%83%9E%E1%83%94%E1%83%93%E1%83%98%E1%83%90:%E1%83%A1%E1%83%A3%E1%83%A0%E1%83%90%E1%83%97%E1%83%94%E1%83%91%E1%83%98%E1%83%A1_%E1%83%92%E1%83%90%E1%83%9B%E1%83%9D%E1%83%A7%E1%83%94%E1%83%9C%E1%83%94%E1%83%91%E1%83%98%E1%83%A1_%E1%83%9E%E1%83%9D%E1%83%9A%E1%83%98%E1%83%A2%E1%83%98%E1%83%99%E1%83%90,ka,Wikimedia:Image use policy,ვიკიპედია:სურათების_გამოყენების_პოლიტიკა,2017-04-12T18:06:09Z,28,72
tcy,Q6618850,https://tcy.wikipedia.org/wiki/%E0%B2%B5%E0%B2%BF%E0%B2%95%E0%B2%BF%E0%B2%AA%E0%B3%80%E0%B2%A1%E0%B2%BF%E0%B2%AF:%E0%B2%9A%E0%B2%BF%E0%B2%A4%E0%B3%8D%E0%B2%B0%E0%B3%8A_%E0%B2%AC%E0%B2%B3%E0%B2%95%E0%B3%86%E0%B2%A6_%E0%B2%95%E0%B2%BE%E0%B2%B0%E0%B3%8D%E0%B2%AF%E0%B2%A8%E0%B3%80%E0%B2%A4%E0%B2%BF,tcy,Wikimedia:Image use policy,ವಿಕಿಪೀಡಿಯ:ಚಿತ್ರೊ_ಬಳಕೆದ_ಕಾರ್ಯನೀತಿ,2017-05-05T10:34:54Z,2,73
ckb,Q6618850,https://ckb.wikipedia.org/wiki/%D9%88%DB%8C%DA%A9%DB%8C%D9%BE%DB%8C%D8%AF%DB%8C%D8%A7:%D8%B3%DB%8C%D8%A7%D8%B3%DB%95%D8%AA%DB%8C_%D8%A8%DB%95%DA%A9%D8%A7%D8%B1%DA%BE%DB%8E%D9%86%D8%A7%D9%86%DB%8C_%D9%88%DB%8E%D9%86%DB%95%DA%A9%D8%A7%D9%86,ckb,Wikimedia:Image use policy,ویکیپیدیا:سیاسەتی_بەکارھێنانی_وێنەکان,2017-11-26T14:26:38Z,34,74
shn,Q6618850,https://shn.wikipedia.org/wiki/%E1%80%9D%E1%80%AE%E1%82%87%E1%81%B6%E1%80%AE%E1%82%87%E1%81%BD%E1%80%AE%E1%80%B8%E1%80%90%E1%80%AE%E1%80%B8%E1%80%9A%E1%82%83%E1%80%B8:%E1%80%95%E1%80%AD%E1%80%B0%E1%80%84%E1%80%BA%E1%81%B5%E1%81%A2%E1%81%BC%E1%80%BA_%E1%80%9C%E1%80%BD%E1%80%84%E1%80%BA%E1%82%88%E1%81%B8%E1%82%82%E1%80%BA%E1%82%89%E1%80%90%E1%80%AD%E1%80%AF%E1%80%9D%E1%80%BA%E1%80%B8%E1%81%B6%E1%82%85%E1%80%95%E1%80%BA%E1%80%B8%E1%82%81%E1%81%A2%E1%80%84%E1%80%BA%E1%82%88,shn,Wikimedia:Image use policy,ဝီႇၶီႇၽီးတီးယႃး:ပိူင်ၵၢၼ်_လွင်ႈၸႂ်ႉတိုဝ်းၶႅပ်းႁၢင်ႈ,2018-11-23T12:56:44Z,1,75
arz,Q6618850,https://arz.wikipedia.org/wiki/%D9%88%D9%8A%D9%83%D9%8A%D8%A8%D9%8A%D8%AF%D9%8A%D8%A7:%D8%B3%D9%8A%D8%A7%D8%B3%D8%A9_%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85_%D8%A7%D9%84%D8%B5%D9%88%D8%B1,arz,Wikimedia:Image use policy,ويكيبيديا:سياسة_استخدام_الصور,2020-11-30T17:34:03Z,20,76
sd,Q6618850,https://sd.wikipedia.org/wiki/%D9%88%DA%AA%D9%8A%D9%BE%D9%8A%DA%8A%D9%8A%D8%A7:%D8%AA%D8%B5%D9%88%D9%8A%D8%B1%D9%8A_%D8%A7%D8%B3%D8%AA%D8%B9%D9%85%D8%A7%D9%84_%D8%AC%D9%8A_%D9%BE%D8%A7%D9%84%D9%8A%D8%B3%D9%8A,sd,Wikimedia:Image use policy,وڪيپيڊيا:تصويري_استعمال_جي_پاليسي,2020-12-26T17:13:29Z,20,77
kaa,Q6618850,https://kaa.wikipedia.org/wiki/Wikipedia:S%C3%BAwretlerden_paydalan%C4%B1w_siyasat%C4%B1,kaa,Wikimedia:Image use policy,Wikipedia:Súwretlerden_paydalanıw_siyasatı,2023-04-12T12:07:02Z,6,78
pt,Q7236489,https://pt.wikipedia.org/wiki/Wikip%C3%A9dia:Crit%C3%A9rios_de_notoriedade/Eventos,pt,Wikipedia:Notability (events),Wikipédia:Critérios_de_notoriedade/Eventos,2007-01-23T10:44:04Z,34,0
cs,Q7236489,https://cs.wikipedia.org/wiki/Wikipedie:V%C3%BDznamnost_(ud%C3%A1losti),cs,Wikipedia:Notability (events),Wikipedie:Významnost_(události),2008-04-09T12:44:56Z,40,1
en,Q7236489,https://en.wikipedia.org/wiki/Wikipedia:Notability_(events),en,Wikipedia:Notability (events),Wikipedia:Notability_(events),2008-08-11T08:47:34Z,93,2
vi,Q7236489,https://vi.wikipedia.org/wiki/Wikipedia:%C4%90%E1%BB%99_n%E1%BB%95i_b%E1%BA%ADt_(s%E1%BB%B1_ki%E1%BB%87n),vi,Wikipedia:Notability (events),Wikipedia:Độ_nổi_bật_(sự_kiện),2010-04-30T11:18:46Z,53,3
zh,Q7236489,https://zh.wikipedia.org/wiki/Wikipedia:%E5%85%B3%E6%B3%A8%E5%BA%A6_(%E4%BA%8B%E4%BB%B6),zh,Wikipedia:Notability (events),Wikipedia:关注度_(事件),2010-12-20T13:13:54Z,62,4
ru,Q7236489,https://ru.wikipedia.org/wiki/%D0%92%D0%B8%D0%BA%D0%B8%D0%BF%D0%B5%D0%B4%D0%B8%D1%8F:%D0%9A%D1%80%D0%B8%D1%82%D0%B5%D1%80%D0%B8%D0%B8_%D0%B7%D0%BD%D0%B0%D1%87%D0%B8%D0%BC%D0%BE%D1%81%D1%82%D0%B8_%D1%81%D0%BE%D0%B1%D1%8B%D1%82%D0%B8%D0%B9,ru,Wikipedia:Notability (events),Википедия:Критерии_значимости_событий,2011-04-21T21:54:17Z,60,5
uk,Q7236489,https://uk.wikipedia.org/wiki/%D0%92%D1%96%D0%BA%D1%96%D0%BF%D0%B5%D0%B4%D1%96%D1%8F:%D0%9A%D1%80%D0%B8%D1%82%D0%B5%D1%80%D1%96%D1%97_%D0%B7%D0%BD%D0%B0%D1%87%D1%83%D1%89%D0%BE%D1%81%D1%82%D1%96/%D0%9F%D0%BE%D0%B4%D1%96%D1%97,uk,Wikipedia:Notability (events),Вікіпедія:Критерії_значущості/Події,2011-05-15T15:01:25Z,34,6
fa,Q7236489,https://fa.wikipedia.org/wiki/%D9%88%DB%8C%DA%A9%DB%8C%E2%80%8C%D9%BE%D8%AF%DB%8C%D8%A7:%D8%B3%D8%B1%D8%B4%D9%86%D8%A7%D8%B3%DB%8C_(%D8%B1%D9%88%DB%8C%D8%AF%D8%A7%D8%AF%D9%87%D8%A7),fa,Wikipedia:Notability (events),ویکی‌پدیا:سرشناسی_(رویدادها),2012-05-04T02:25:36Z,69,7
fr,Q7236489,https://fr.wikipedia.org/wiki/Wikip%C3%A9dia:Notori%C3%A9t%C3%A9_des_%C3%A9v%C3%A9nements,fr,Wikipedia:Notability (events),Wikipédia:Notoriété_des_événements,2013-01-03T23:51:39Z,56,8
ml,Q7236489,https://ml.wikipedia.org/wiki/%E0%B4%B5%E0%B4%BF%E0%B4%95%E0%B5%8D%E0%B4%95%E0%B4%BF%E0%B4%AA%E0%B5%80%E0%B4%A1%E0%B4%BF%E0%B4%AF:%E0%B4%B6%E0%B5%8D%E0%B4%B0%E0%B4%A6%E0%B5%8D%E0%B4%A7%E0%B5%87%E0%B4%AF%E0%B4%A4_(%E0%B4%B8%E0%B4%82%E0%B4%AD%E0%B4%B5%E0%B4%99%E0%B5%8D%E0%B4%99%E0%B5%BE),ml,Wikipedia:Notability (events),വിക്കിപീഡിയ:ശ്രദ്ധേയത_(സംഭവങ്ങൾ),2013-04-11T12:22:48Z,38,9
th,Q7236489,https://th.wikipedia.org/wiki/%E0%B8%A7%E0%B8%B4%E0%B8%81%E0%B8%B4%E0%B8%9E%E0%B8%B5%E0%B9%80%E0%B8%94%E0%B8%B5%E0%B8%A2:%E0%B8%84%E0%B8%A7%E0%B8%B2%E0%B8%A1%E0%B9%82%E0%B8%94%E0%B8%94%E0%B9%80%E0%B8%94%E0%B9%88%E0%B8%99_(%E0%B9%80%E0%B8%AB%E0%B8%95%E0%B8%B8%E0%B8%81%E0%B8%B2%E0%B8%A3%E0%B8%93%E0%B9%8C),th,Wikipedia:Notability (events),วิกิพีเดีย:ความโดดเด่น_(เหตุการณ์),2013-05-25T08:48:10Z,41,10
ko,Q7236489,https://ko.wikipedia.org/wiki/%EC%9C%84%ED%82%A4%EB%B0%B1%EA%B3%BC:%EB%AC%B8%EC%84%9C_%EB%93%B1%EC%9E%AC_%EA%B8%B0%EC%A4%80_(%EC%82%AC%EA%B1%B4),ko,Wikipedia:Notability (events),위키백과:문서_등재_기준_(사건),2014-01-08T15:56:49Z,58,11
bg,Q7236489,https://bg.wikipedia.org/wiki/%D0%A3%D0%B8%D0%BA%D0%B8%D0%BF%D0%B5%D0%B4%D0%B8%D1%8F:%D0%97%D0%BD%D0%B0%D1%87%D0%B8%D0%BC%D0%BE%D1%81%D1%82_(%D1%81%D1%8A%D0%B1%D0%B8%D1%82%D0%B8%D1%8F),bg,Wikipedia:Notability (events),Уикипедия:Значимост_(събития),2015-08-25T13:04:25Z,36,12
bn,Q7236489,https://bn.wikipedia.org/wiki/%E0%A6%89%E0%A6%87%E0%A6%95%E0%A6%BF%E0%A6%AA%E0%A6%BF%E0%A6%A1%E0%A6%BF%E0%A6%AF%E0%A6%BC%E0%A6%BE:%E0%A6%89%E0%A6%B2%E0%A7%8D%E0%A6%B2%E0%A7%87%E0%A6%96%E0%A6%AF%E0%A7%8B%E0%A6%97%E0%A7%8D%E0%A6%AF%E0%A6%A4%E0%A6%BE_(%E0%A6%98%E0%A6%9F%E0%A6%A8%E0%A6%BE),bn,Wikipedia:Notability (events),উইকিপিডিয়া:উল্লেখযোগ্যতা_(ঘটনা),2016-09-10T23:45:46Z,52,13
az,Q7236489,https://az.wikipedia.org/wiki/Vikipediya:Ensiklopedik_%C9%99h%C9%99miyy%C9%99tlilik_(hadis%C9%99l%C9%99r),az,Wikipedia:Notability (events),Vikipediya:Ensiklopedik_əhəmiyyətlilik_(hadisələr),2017-01-24T07:59:25Z,37,14
ta,Q7236489,https://ta.wikipedia.org/wiki/%E0%AE%B5%E0%AE%BF%E0%AE%95%E0%AF%8D%E0%AE%95%E0%AE%BF%E0%AE%AA%E0%AF%8D%E0%AE%AA%E0%AF%80%E0%AE%9F%E0%AE%BF%E0%AE%AF%E0%AE%BE:%E0%AE%95%E0%AF%81%E0%AE%B1%E0%AE%BF%E0%AE%AA%E0%AF%8D%E0%AE%AA%E0%AE%BF%E0%AE%9F%E0%AE%A4%E0%AF%8D%E0%AE%A4%E0%AE%95%E0%AF%8D%E0%AE%95%E0%AE%AE%E0%AF%88_(%E0%AE%A8%E0%AE%BF%E0%AE%95%E0%AE%B4%E0%AF%8D%E0%AE%B5%E0%AF%81%E0%AE%95%E0%AE%B3%E0%AF%8D),ta,Wikipedia:Notability (events),விக்கிப்பீடியா:குறிப்பிடத்தக்கமை_(நிகழ்வுகள்),2017-07-30T08:11:36Z,33,15
ja,Q7236489,https://ja.wikipedia.org/wiki/Wikipedia:%E7%89%B9%E7%AD%86%E6%80%A7_(%E4%BA%8B%E4%BB%B6),ja,Wikipedia:Notability (events),Wikipedia:特筆性_(事件),2019-06-01T22:41:57Z,72,16
ar,Q7236489,https://ar.wikipedia.org/wiki/%D9%88%D9%8A%D9%83%D9%8A%D8%A8%D9%8A%D8%AF%D9%8A%D8%A7:%D9%85%D9%84%D8%AD%D9%88%D8%B8%D9%8A%D8%A9_(%D8%A7%D9%84%D8%A3%D8%AD%D8%AF%D8%A7%D8%AB),ar,Wikipedia:Notability (events),ويكيبيديا:ملحوظية_(الأحداث),2021-05-30T16:34:17Z,71,17
el,Q7236489,https://el.wikipedia.org/wiki/%CE%92%CE%B9%CE%BA%CE%B9%CF%80%CE%B1%CE%AF%CE%B4%CE%B5%CE%B9%CE%B1:%CE%95%CE%B3%CE%BA%CF%85%CE%BA%CE%BB%CE%BF%CF%80%CE%B1%CE%B9%CE%B4%CE%B9%CE%BA%CF%8C%CF%84%CE%B7%CF%84%CE%B1_(%CE%B3%CE%B5%CE%B3%CE%BF%CE%BD%CF%8C%CF%84%CE%B1),el,Wikipedia:Notability (events),Βικιπαίδεια:Εγκυκλοπαιδικότητα_(γεγονότα),2021-09-08T16:12:45Z,55,18
tr,Q7236489,https://tr.wikipedia.org/wiki/Vikipedi:Kayda_de%C4%9Ferlik_(olay),tr,Wikipedia:Notability (events),Vikipedi:Kayda_değerlik_(olay),2022-08-06T21:40:10Z,70,19
en,Q7906941,https://en.wikipedia.org/wiki/Wikipedia:Notability_(organizations_and_companies),en,Wikipedia:Notability (organizations and companies),Wikipedia:Notability_(organizations_and_companies),2005-09-10T12:19:24Z,58,0
fr,Q7906941,"https://fr.wikipedia.org/wiki/Wikip%C3%A9dia:Notori%C3%A9t%C3%A9_des_entreprises,_soci%C3%A9t%C3%A9s_et_produits",fr,Wikipedia:Notability (organizations and companies),"Wikipédia:Notoriété_des_entreprises,_sociétés_et_produits",2005-11-11T22:30:08Z,25,1
ru,Q7906941,https://ru.wikipedia.org/wiki/%D0%92%D0%B8%D0%BA%D0%B8%D0%BF%D0%B5%D0%B4%D0%B8%D1%8F:%D0%9A%D1%80%D0%B8%D1%82%D0%B5%D1%80%D0%B8%D0%B8_%D0%B7%D0%BD%D0%B0%D1%87%D0%B8%D0%BC%D0%BE%D1%81%D1%82%D0%B8_%D0%BE%D1%80%D0%B3%D0%B0%D0%BD%D0%B8%D0%B7%D0%B0%D1%86%D0%B8%D0%B9,ru,Wikipedia:Notability (organizations and companies),Википедия:Критерии_значимости_организаций,2006-05-06T08:59:59Z,21,2
it,Q7906941,https://it.wikipedia.org/wiki/Aiuto:Criteri_di_enciclopedicit%C3%A0/Aziende,it,Wikipedia:Notability (organizations and companies),Aiuto:Criteri_di_enciclopedicità/Aziende,2006-06-07T07:01:16Z,30,3
nl,Q7906941,https://nl.wikipedia.org/wiki/Wikipedia:Relevantie/Ondernemingen,nl,Wikipedia:Notability (organizations and companies),Wikipedia:Relevantie/Ondernemingen,2006-08-03T20:20:10Z,23,4
sr,Q7906941,https://sr.wikipedia.org/wiki/%D0%92%D0%B8%D0%BA%D0%B8%D0%BF%D0%B5%D0%B4%D0%B8%D1%98%D0%B0:%D0%97%D0%BD%D0%B0%D1%87%D0%B0%D1%98_(%D0%BF%D1%80%D0%B5%D0%B4%D1%83%D0%B7%D0%B5%D1%9B%D0%B0_%D0%B8_%D0%BE%D1%80%D0%B3%D0%B0%D0%BD%D0%B8%D0%B7%D0%B0%D1%86%D0%B8%D1%98%D0%B5),sr,Wikipedia:Notability (organizations and companies),Википедија:Значај_(предузећа_и_организације),2007-02-02T06:24:15Z,24,5
uk,Q7906941,https://uk.wikipedia.org/wiki/%D0%92%D1%96%D0%BA%D1%96%D0%BF%D0%B5%D0%B4%D1%96%D1%8F:%D0%9A%D1%80%D0%B8%D1%82%D0%B5%D1%80%D1%96%D1%97_%D0%B7%D0%BD%D0%B0%D1%87%D1%83%D1%89%D0%BE%D1%81%D1%82%D1%96/%D0%9E%D1%80%D0%B3%D0%B0%D0%BD%D1%96%D0%B7%D0%B0%D1%86%D1%96%D1%97,uk,Wikipedia:Notability (organizations and companies),Вікіпедія:Критерії_значущості/Організації,2007-03-22T03:01:30Z,16,6
tr,Q7906941,https://tr.wikipedia.org/wiki/Vikipedi:Kayda_de%C4%9Ferlik_(organizasyonlar_ve_%C5%9Firketler),tr,Wikipedia:Notability (organizations and companies),Vikipedi:Kayda_değerlik_(organizasyonlar_ve_şirketler),2007-05-30T18:26:53Z,42,7
id,Q7906941,https://id.wikipedia.org/wiki/Wikipedia:Kelayakan_artikel/Organisasi_dan_perusahaan,id,Wikipedia:Notability (organizations and companies),Wikipedia:Kelayakan_artikel/Organisasi_dan_perusahaan,2007-08-08T11:08:17Z,36,8
bg,Q7906941,https://bg.wikipedia.org/wiki/%D0%A3%D0%B8%D0%BA%D0%B8%D0%BF%D0%B5%D0%B4%D0%B8%D1%8F:%D0%97%D0%BD%D0%B0%D1%87%D0%B8%D0%BC%D0%BE%D1%81%D1%82_(%D0%BE%D1%80%D0%B3%D0%B0%D0%BD%D0%B8%D0%B7%D0%B0%D1%86%D0%B8%D0%B8_%D0%B8_%D0%BA%D0%BE%D0%BC%D0%BF%D0%B0%D0%BD%D0%B8%D0%B8),bg,Wikipedia:Notability (organizations and companies),Уикипедия:Значимост_(организации_и_компании),2007-09-06T20:13:15Z,27,9
ja,Q7906941,https://ja.wikipedia.org/wiki/Wikipedia:%E7%89%B9%E7%AD%86%E6%80%A7_(%E7%B5%84%E7%B9%94),ja,Wikipedia:Notability (organizations and companies),Wikipedia:特筆性_(組織),2008-01-03T14:13:20Z,49,10
pl,Q7906941,https://pl.wikipedia.org/wiki/Wikipedia:Propozycje_kryteri%C3%B3w_encyklopedyczno%C5%9Bci/Przedsi%C4%99biorstwa,pl,Wikipedia:Notability (organizations and companies),Wikipedia:Propozycje_kryteriów_encyklopedyczności/Przedsiębiorstwa,2008-02-15T09:33:28Z,32,11
el,Q7906941,https://el.wikipedia.org/wiki/%CE%92%CE%B9%CE%BA%CE%B9%CF%80%CE%B1%CE%AF%CE%B4%CE%B5%CE%B9%CE%B1:%CE%95%CE%B3%CE%BA%CF%85%CE%BA%CE%BB%CE%BF%CF%80%CE%B1%CE%B9%CE%B4%CE%B9%CE%BA%CF%8C%CF%84%CE%B7%CF%84%CE%B1_(%CE%BF%CF%81%CE%B3%CE%B1%CE%BD%CE%B9%CF%83%CE%BC%CE%BF%CE%AF_%CE%BA%CE%B1%CE%B9_%CE%B5%CF%84%CE%B1%CE%B9%CF%81%CE%B5%CE%AF%CE%B5%CF%82),el,Wikipedia:Notability (organizations and companies),Βικιπαίδεια:Εγκυκλοπαιδικότητα_(οργανισμοί_και_εταιρείες),2008-04-03T16:58:26Z,30,12
fa,Q7906941,https://fa.wikipedia.org/wiki/%D9%88%DB%8C%DA%A9%DB%8C%E2%80%8C%D9%BE%D8%AF%DB%8C%D8%A7:%D8%B3%D8%B1%D8%B4%D9%86%D8%A7%D8%B3%DB%8C_(%D8%B3%D8%A7%D8%B2%D9%85%D8%A7%D9%86%E2%80%8C%D9%87%D8%A7_%D9%88_%D8%B4%D8%B1%DA%A9%D8%AA%E2%80%8C%D9%87%D8%A7),fa,Wikipedia:Notability (organizations and companies),ویکی‌پدیا:سرشناسی_(سازمان‌ها_و_شرکت‌ها),2008-06-21T07:12:44Z,39,13
ca,Q7906941,"https://ca.wikipedia.org/wiki/Viquip%C3%A8dia:Criteris_d%27admissibilitat_(empreses,_societats_i_productes)",ca,Wikipedia:Notability (organizations and companies),"Viquipèdia:Criteris_d'admissibilitat_(empreses,_societats_i_productes)",2008-08-28T20:14:12Z,27,14
vi,Q7906941,https://vi.wikipedia.org/wiki/Wikipedia:%C4%90%E1%BB%99_n%E1%BB%95i_b%E1%BA%ADt_(t%E1%BB%95_ch%E1%BB%A9c_v%C3%A0_c%C3%B4ng_ty),vi,Wikipedia:Notability (organizations and companies),Wikipedia:Độ_nổi_bật_(tổ_chức_và_công_ty),2008-11-17T14:42:11Z,37,15
hu,Q7906941,https://hu.wikipedia.org/wiki/Wikip%C3%A9dia:Nevezetess%C3%A9g_(szervezetek_%C3%A9s_t%C3%A1rsas%C3%A1gok),hu,Wikipedia:Notability (organizations and companies),Wikipédia:Nevezetesség_(szervezetek_és_társaságok),2009-08-23T10:35:19Z,41,16
th,Q7906941,https://th.wikipedia.org/wiki/%E0%B8%A7%E0%B8%B4%E0%B8%81%E0%B8%B4%E0%B8%9E%E0%B8%B5%E0%B9%80%E0%B8%94%E0%B8%B5%E0%B8%A2:%E0%B8%84%E0%B8%A7%E0%B8%B2%E0%B8%A1%E0%B9%82%E0%B8%94%E0%B8%94%E0%B9%80%E0%B8%94%E0%B9%88%E0%B8%99_(%E0%B8%AD%E0%B8%87%E0%B8%84%E0%B9%8C%E0%B8%81%E0%B8%B2%E0%B8%A3%E0%B9%81%E0%B8%A5%E0%B8%B0%E0%B8%9A%E0%B8%A3%E0%B8%B4%E0%B8%A9%E0%B8%B1%E0%B8%97),th,Wikipedia:Notability (organizations and companies),วิกิพีเดีย:ความโดดเด่น_(องค์การและบริษัท),2010-02-22T17:23:12Z,31,17
